0.31001 0.13508 0.06502 -0.08144 0.14327 0.04984 -0.07019
0.31101 0.13492 0.06514 -0.08545 0.14356 0.05294 -0.07311
0.31201 0.13311 0.06638 -0.08639 0.14196 0.05427 -0.07552
0.31301 0.13083 0.06708 -0.08706 0.13902 0.05382 -0.07971
0.31401 0.13074 0.06557 -0.09132 0.13680 0.05459 -0.08691
0.31501 0.13174 0.06658 -0.08697 0.13423 0.05390 -0.09216
0.31601 0.13145 0.07111 -0.08066 0.13221 0.05298 -0.08992
0.31701 0.12844 0.07219 -0.08198 0.12941 0.05560 -0.08410
0.31801 0.12800 0.07621 -0.07796 0.12785 0.06057 -0.08215
0.31901 0.12917 0.07977 -0.07279 0.12661 0.06147 -0.08286
0.32001 0.12848 0.08219 -0.06953 0.12522 0.05931 -0.08473
0.32101 0.12611 0.08199 -0.07144 0.12195 0.05917 -0.08599
0.32201 0.12328 0.08039 -0.07310 0.11875 0.05938 -0.08165
0.32301 0.11989 0.07675 -0.07437 0.11521 0.05708 -0.07713
0.32401 0.11712 0.07569 -0.07249 0.11461 0.05336 -0.08123
0.32501 0.11322 0.07642 -0.07534 0.11212 0.04893 -0.08931
0.32601 0.11122 0.07698 -0.07468 0.11120 0.04875 -0.09120
0.32701 0.11035 0.07799 -0.06652 0.10936 0.05301 -0.08265
0.32801 0.10821 0.07495 -0.06404 0.10737 0.05280 -0.07335
0.32901 0.10701 0.07107 -0.05998 0.10660 0.05034 -0.06872
0.33001 0.10705 0.07152 -0.05199 0.10579 0.04969 -0.06781
0.33101 0.10742 0.07176 -0.04545 0.10436 0.04888 -0.07332
0.33201 0.10841 0.06898 -0.04233 0.10674 0.04829 -0.07567
0.33301 0.10904 0.06832 -0.03942 0.10645 0.04469 -0.07651
0.33401 0.10807 0.06894 -0.03636 0.10506 0.04072 -0.07264
0.33501 0.10894 0.06823 -0.03120 0.10440 0.04049 -0.06626
0.33601 0.11025 0.06680 -0.02766 0.10464 0.03667 -0.06102
0.33701 0.11034 0.06478 -0.02340 0.10410 0.03143 -0.05633
0.33801 0.11285 0.06446 -0.02189 0.10522 0.03178 -0.05633
0.33901 0.11510 0.06254 -0.01956 0.10355 0.03113 -0.05743
0.34001 0.11585 0.05946 -0.01734 0.10202 0.02875 -0.05711
0.34101 0.11569 0.05645 -0.01061 0.10069 0.02726 -0.05609
0.34201 0.11679 0.05822 0.00196 0.10158 0.02809 -0.05455
0.34301 0.11667 0.05656 0.01478 0.09917 0.02716 -0.05412
0.34401 0.11809 0.05346 0.02455 0.09621 0.02519 -0.05502
0.34501 0.11658 0.05068 0.02479 0.09356 0.01972 -0.05380
0.34601 0.11884 0.04533 0.02404 0.09488 0.01357 -0.05719
0.34701 0.12038 0.04082 0.02490 0.09488 0.00988 -0.05997
0.34801 0.12095 0.03830 0.03179 0.09409 0.01082 -0.06225
0.34901 0.12068 0.03274 0.03320 0.09288 0.01299 -0.06327
0.35001 0.12218 0.03092 0.04178 0.09343 0.01474 -0.05943
0.35101 0.12155 0.02897 0.04606 0.09323 0.01309 -0.06347
0.35201 0.12097 0.02613 0.04842 0.09319 0.01033 -0.06326
0.35301 0.11948 0.02081 0.04988 0.09188 0.00662 -0.06025
0.35401 0.11865 0.01828 0.05124 0.09493 0.00481 -0.06604
0.35501 0.11820 0.01265 0.04788 0.09435 0.00172 -0.06920
0.35601 0.11739 0.00819 0.04661 0.09180 0.00036 -0.06946
0.35701 0.11680 0.00240 0.04418 0.09098 0.00134 -0.06475
0.35801 0.11806 0.00045 0.04699 0.09331 0.00437 -0.06503
0.35901 0.11729 -0.00315 0.05052 0.09399 0.00675 -0.07272
0.36001 0.11478 -0.00614 0.05124 0.09447 0.00788 -0.08080
0.36101 0.11255 -0.01001 0.04900 0.09465 0.00584 -0.08254
0.36201 0.11293 -0.00964 0.04894 0.09692 0.00537 -0.08584
0.36301 0.11293 -0.01167 0.04800 0.09748 0.00505 -0.08497
0.36401 0.11463 -0.01506 0.04764 0.09660 0.00550 -0.08102
0.36501 0.11581 -0.01994 0.04730 0.09718 0.00544 -0.07350
0.36601 0.11838 -0.02349 0.04505 0.09826 0.00749 -0.06930
0.36701 0.11949 -0.02862 0.04103 0.09857 0.00588 -0.07499
0.36801 0.12058 -0.03152 0.03710 0.10000 0.00562 -0.07936
0.36901 0.11947 -0.03409 0.03409 0.10038 0.00692 -0.07737
0.37001 0.12070 -0.03162 0.03857 0.10130 0.00762 -0.07170
0.37101 0.12058 -0.03111 0.04194 0.10100 0.00960 -0.06556
0.37201 0.12103 -0.03301 0.04160 0.10056 0.01010 -0.06100
0.37301 0.12134 -0.03284 0.04350 0.10032 0.00862 -0.05859
0.37401 0.12323 -0.03090 0.04406 0.10008 0.00957 -0.06305
